collection_name,retweeted_url,retweets_count,RP(H)
collection_1082,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/28/ciro-voto-eleicoes-haddad-bolsonaro-2-turno.htm?utm_source=twitter&utm_medium=social-media&utm_campaign=noticias&utm_content=geral,10,-0.25612626730779
collection_1083,https://gazetadopovo.com.br/eleicoes/2018/pt-pede-ilegibilidade-de-bolsonaro-e-mourao-por-abuso-de-poder-economico-aa5z032hnahvezw9irif7uqra/?utm_source=twitter&utm_medium=midia-social&utm_campaign=gazeta-do-povo&utm_content=eleicoes-2018,10,-0.259451678155625
collection_1084,https://g1.globo.com/rj/rio-de-janeiro/eleicoes/2018/noticia/2018/10/02/em-campanha-no-rio-haddad-diz-que-pretende-acabar-com-teto-de-gastos-e-elevar-investimento-em-saude.ghtml,10,-0.249354625029539
collection_1085,http://cbn.globoradio.globo.com/media/audio/221617/bolsonaro-afirmou-que-64-e-um-bom-numero-fazendo-b.htm,10,-0.236486191150473
collection_1086,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/agencia-estado/2018/10/28/ciro-foi-egocentrico-e-ajudou-a-eleger-bolsonaro-dizem-aliados-de-haddad.htm?utm_source=twitter&utm_medium=social-media&utm_campaign=noticias&utm_content=geral,10,-0.196518420206353
collection_1087,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/agencia-estado/2018/10/25/bolsonaro-quer-levar-lider-da-bancada-da-bala-para-o-governo.htm?utm_source=twitter&utm_medium=social-media&utm_campaign=noticias&utm_content=geral,10,-0.200390954109785
collection_1088,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/28/haddad-bolsonaro-nao-liga-para-dar-parabens-eleicao-presidencia.htm?utm_source=twitter&utm_medium=social-media&utm_campaign=noticias&utm_content=geral,10,-0.118244939325704
collection_1089,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/agencia-estado/2018/10/28/presidente-da-venezuela-maduro-parabeniza-bolsonaro-por-eleicao.htm?utm_source=twitter&utm_medium=social-media&utm_campaign=noticias&utm_content=geral,10,-0.0924033770964477
collection_1090,https://poder360.com.br/eleicoes/acho-correto-que-a-gente-reconheca-erros-diz-haddad-sobre-critica-de-cid/,10,-0.0824873970537921
collection_1091,"https://terra.com.br/noticias/eleicoes/bolsonaro-diz-que-somos-escravos-da-constituicao-e-tentara-mudancas-via-emendas,60e1c7823885cf42637ba6be22e3942cuha39dy2.html",10,-0.0236026526095331
collection_1092,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/30/governo-bolsonaro-transicao-fusao-ministerios-guedes-e-onyx.htm?utm_source=twitter&utm_medium=social-media&utm_campaign=noticias&utm_content=geral,10,0.0301278102946063
collection_1093,https://natelinha.uol.com.br/televisao/2018/10/22/em-edicao-especial-do-conexao-reporter-cabrini-entrevista-jair-bolsonaro-e-fernando-haddad-121081.php,10,0.0559034891330459
collection_1094,https://oglobo.globo.com/fato-ou-fake/e-fake-audio-atribuido-pedro-bial-em-que-ele-critica-um-possivel-governo-de-haddad-23140213?utm_source=twitter&utm_medium=social&utm_campaign=o%20globo,10,0.0585351987266709
collection_1095,"https://correiobraziliense.com.br/app/noticia/politica/2018/10/09/interna_politica,711693/jose-serra-segue-fhc-e-diz-que-nao-apoia-nem-pt-nem-bolsonaro.shtml",10,0.0571198013656114
collection_1096,"https://terra.com.br/noticias/brasil/politica/lava-jato/bolsonaro-sugere-moro-na-justica-ou-no-stf,9aec37f34a5b0547149279fd301a8abdo78gt6fe.html",10,0.0788284828091639
collection_1097,https://bbc.com/portuguese/brasil-45702409,10,0.154177809829869
collection_1098,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/reuters/2018/10/24/rodrigo-maia-diz-que-sua-agenda-e-mais-convergente-com-a-de-bolsonaro.htm?utm_source=twitter&utm_medium=social-media&utm_campaign=noticias&utm_content=geral,10,0.150105306692292
collection_1099,https://noticias.uol.com.br/politica/eleicoes/2018/ao-vivo/2018/10/26/eleicoes-2018---2-turno.htm?c=card_1987113754_1540755550551&utm_source=twitter&utm_medium=social-media&utm_campaign=noticias&utm_content=geral,10,0.188029164793336
collection_1100,https://diariodopoder.com.br/politica/candidatos-reus-no-stf-receberam-r-24-milhoes-em-recursos-para-campanha,10,0.196592870249783
collection_1101,https://g1.globo.com/politica/eleicoes/2018/noticia/2018/10/28/integra-discurso-de-jair-bolsonaro-apos-vitoria-eleitoral.ghtml,10,0.19709079278749
collection_1102,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/agencia-estado/2018/10/28/moro-sauda-bolsonaro-e-sugere-reformas-por-integridade-da-administracao.htm?utm_source=twitter&utm_medium=social-media&utm_campaign=noticias&utm_content=geral,10,0.215477479465608
collection_1103,https://g1.globo.com/politica/eleicoes/2018/noticia/2018/10/28/bolsonaro-podera-indicar-ate-50-integrantes-para-equipe-de-transicao-de-governo.ghtml?utm_source=twitter&utm_medium=social&utm_campaign=g1,10,0.218735726322654
collection_1104,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/agencia-estado/2018/10/28/rodrigo-maia-vota-em-bolsonaro-e-quer-reiniciar-debate-sobre-desarmamento.htm?utm_source=twitter&utm_medium=social-media&utm_campaign=noticias&utm_content=geral,10,0.221152951044085
collection_1105,"https://terra.com.br/noticias/eleicoes/eleicoes-2018-como-conservadorismo-orfao-encontrou-em-bolsonaro-seu-representante,5c7a40898d4e054a9c901b53440b517687eunk4u.html",10,0.231272210007946
collection_1106,https://otempo.com.br/hotsites/eleições-2018/bolsonaro-ninguém-nem-lula-teve-uma-votação-tão-massiva-no-1-turno-1.2052692,10,0.256135601064445
collection_1107,https://jovempan.com.br/eleicoes-2018/presidenciais/e-claro-que-o-pt-errou-admite-fernando-haddad.html,10,0.264061408076777
collection_1108,https://oantagonista.com/brasil/meirelles-diz-que-bolsonaro-esta-fugindo-debate/,10,0.273336005259347
collection_1109,https://g1.globo.com/politica/noticia/2018/10/31/fusao-de-agricultura-e-meio-ambiente-ainda-nao-esta-decidida-diz-assessoria-de-bolsonaro.ghtml?utm_source=twitter&utm_medium=social&utm_campaign=g1,10,0.271312513059129
collection_1110,https://rd1.com.br/ratinho-sai-em-defesa-de-bolsonaro-xinga-jornalistas-e-detona-globonews/,10,0.278799206754189
collection_1111,https://uol/eleicoes/especiais/jair-bolsonaro-eleito-presidente-eleicoes-2018.htm?utm_source=twitter&utm_medium=social-media&utm_campaign=noticias&utm_content=geral,10,0.284891741265668
collection_1112,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/09/30/manifestacoes-apoio-bolsonaro-varias-cidades-pais.htm?utm_source=twitter&utm_medium=social-media&utm_campaign=noticias&utm_content=geral,10,0.286847189158868
collection_1113,https://g1.globo.com/politica/eleicoes/2018/noticia/2018/10/27/datafolha-para-presidente-votos-validos-bolsonaro-55-haddad-45.ghtml,10,0.303483806435692
collection_1114,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/17/porta-com-haddad-esta-enferrujada-e-fechadura-enguicou-diz-fhc.htm?utm_source=twitter&utm_medium=social-media&utm_campaign=noticias&utm_content=geral,10,0.297487591008416
collection_1115,https://especiais.gazetadopovo.com.br/eleicoes/2018/bolsonaro-vence-o-2-o-turno-e-se-elege-presidente-brasil/?utm_source=twitter&utm_medium=midia-social&utm_campaign=gazeta-do-povo&utm_content=eleicoes-2018,10,0.297252142228075
collection_1116,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/agencia-estado/2018/10/28/mourao-diz-que-vitoria-de-bolsonaro-nao-seria-volta-dos-militares-ao-poder.htm?utm_source=twitter&utm_medium=social-media&utm_campaign=noticias&utm_content=geral,10,0.318555568694381
collection_1117,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/25/bolsonaro-ippon-ideologia-gracie.htm?utm_source=twitter&utm_medium=social-media&utm_campaign=noticias&utm_content=geral,10,0.353379885046809
collection_1118,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/24/bolsonaro-evita-clima-ja-ganhou-segundo-turno.htm?utm_source=twitter&utm_medium=social-media&utm_campaign=noticias&utm_content=geral,10,0.365201560742101
collection_1119,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/11/bolsonaro-confirma-onyx-heleno-e-guedes-como-possiveis-ministros.htm?utm_source=twitter&utm_medium=social-media&utm_campaign=noticias&utm_content=geral,10,0.380085397740829
collection_1120,https://diariodopoder.com.br/brasil-e-regioes/campanha-de-jair-bolsonaro-quer-acompanhar-apuracao-na-sala-cofre-do-tse,10,0.447054075509017
collection_1121,"https://politica.estadao.com.br/noticias/eleicoes,ibope-bolsonaro-tem-57-dos-votos-validos-e-haddad-43,70002560490?utm_source=twitter:newsfeed&utm_medium=social-organic&utm_campaign=redes-sociais:102018:e&utm_content=:::&utm_term=",10,0.461098334832255
collection_1122,https://diariodopoder.com.br/brasil-e-regioes/renans-sinalizam-apoio-total-a-haddad-apos-esconder-o-petista-na-hora-do-voto,10,0.484843992168693
collection_1123,https://oglobo.globo.com/fato-ou-fake/veja-que-fato-ou-fake-na-sabatina-de-fernando-haddad-no-globo-23179275?utm_source=twitter&utm_medium=social&utm_campaign=o%20globo,10,0.476454887322327
collection_1124,https://diariodopoder.com.br/destaques-home/bolsonaro-tem-684-dos-votos-validos-dos-eleitores-paulistas-diz-parana-pesquisa,10,0.487422704856041
collection_1125,http://poder360.com.br/eleicoes/programa-de-bolsonaro-defende-o-fim-da-violencia-contra-mulher/,10,0.486156331742937
collection_1126,https://g1.globo.com/politica/eleicoes/2018/noticia/2018/10/25/bolsonaro-defende-integracao-de-rodovias-e-ferrovias-para-melhorar-o-transporte-de-cargas.ghtml?utm_source=twitter&utm_medium=social&utm_campaign=g1,10,0.513578938577571
collection_1127,https://gauchazh.clicrbs.com.br/politica/eleicoes/noticia/2018/10/tse-intima-produtores-de-show-de-roger-waters-no-brasil-cjnt59etr091y01rxqi7g8oz8.html,10,0.516907000154476
collection_1128,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/23/as-vesperas-do-pleito-seguranca-de-jair-bolsonaro-e-reforcada.htm?utm_source=twitter&utm_medium=social-media&utm_campaign=noticias&utm_content=geral,10,0.548451951528434
collection_1129,https://correio24horas.com.br/noticia/nid/policia-investiga-agressao-contra-jornalista-nas-eleicoes-em-recife/,9,-0.845309749350323
collection_1130,https://cartacapital.com.br/politica/bolsonaro-ameaca-201cvamos-varrer-do-mapa-esses-bandidos-vermelhos201d,9,-0.79666998135048
collection_1131,https://obrasilfelizdenovo.com/mais-de-200-mil-vao-as-ruas-em-salvador-por-haddad-e-a-gente-mostra-pra-voce/,9,-0.790376655558983
collection_1132,https://obrasilfelizdenovo.com/haddad-melhor-prefeito/,9,-0.742806387810417
collection_1133,https://br.reuters.com/article/topnews/idbrkcn1ms2ls-obrtp,9,-0.684691661764847
collection_1134,https://obrasilfelizdenovo.com/teste-qual-haddad-e-voce/,9,-0.652946525585365
collection_1135,https://noticias.uol.com.br/internacional/ultimas-noticias/2018/10/24/forum-anticorrupcao-lanca-manifesto-em-defesa-da-democracia-e-critica-falas-de-bolsonaro.htm?utm_campaign=uol&utm_source=twitter&utm_medium=social-media&utm_content=geral,9,-0.607271573723816
collection_1136,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/agencia-estado/2018/10/05/em-carta-lula-pede-voto-em-haddad-como-presente-de-aniversario.htm,9,-0.578388086446828
collection_1137,https://catracalivre.com.br/entretenimento/globo-e-jn-ignoram-polemica-envolvendo-bolsonaro-e-revoltam-web/,9,-0.572932386059251
collection_1138,"https://terra.com.br/noticias/eleicoes/para-haddad-justica-e-analogica-para-enfrentar-tsunami-cibernetico,5060af175c2f6c808ac415e385a945c01of7kca1.html",9,-0.539774748073503
collection_1139,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/18/intelectuais-pedem-que-haddad-proponha-governo-de-coalizao-com-adversarios.htm?utm_source=twitter&utm_medium=social-media&utm_campaign=noticias&utm_content=geral,9,-0.508875721372748
collection_1140,https://catracalivre.com.br/cidadania/tse-determina-retirada-de-videos-de-bolsonaro-sobre-kit-gay/,9,-0.489961993123073
collection_1141,https://catracalivre.com.br/cidadania/atos-pro-haddad-reunem-milhares-de-pessoas-pelo-brasil/,9,-0.47605345268997
collection_1142,"https://terra.com.br/noticias/eleicoes/tenho-a-firmeza-que-bolsonaro-tem-mas-a-humanidade-que-ele-nao-tem-diz-ciro,bc8bc0890c297d4594597cef70527f9f8co6xswt.html?we",9,-0.479737361737468
collection_1143,https://catracalivre.com.br/cidadania/eleitor-de-bolsonaro-oferece-brinde-para-quem-cacar-viadinho/,9,-0.448733348188409
collection_1144,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/agencia-estado/2018/10/22/espero-que-fala-de-eduardo-bolsonaro-nao-vire-acao-diz-ex-agu.htm?utm_source=twitter&utm_medium=social-media&utm_campaign=noticias&utm_content=geral,9,-0.429368457358913
collection_1145,"https://terra.com.br/noticias/brasil/com-apoio-de-ciro-haddad-confia-que-possa-ganhar-4-pontos,8cd8925ee0aee22a0ebabe4f789b575fa2dlksec.html",9,-0.400229972889261
collection_1146,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/04/propostas-de-bolsonaro-favorecem-investimentos-de-empresa-de-paulo-guedes.htm?utm_source=twitter&utm_medium=social-media&utm_campaign=noticias&utm_content=geral,9,-0.402982048464824
collection_1147,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/agencia-estado/2018/10/25/pt-tem-de-voltar-a-periferia-diz-haddad.htm?utm_source=twitter&utm_medium=social-media&utm_campaign=noticias&utm_content=geral,9,-0.373209272690693
collection_1148,https://g1.globo.com/politica/blog/gerson-camarotti/post/2018/10/22/apos-criticas-ao-pt-cid-gomes-participa-de-campanha-em-favor-de-haddad-no-ceara.ghtml?utm_source=twitter&utm_medium=social&utm_campaign=g1,9,-0.35828434712456
collection_1149,https://g1.globo.com/mg/minas-gerais/eleicoes/2018/noticia/2018/10/05/na-reta-final-haddad-faz-campanha-em-minas-gerais-e-volta-a-criticar-bolsonaro.ghtml,9,-0.35726193985242
collection_1150,https://noticias.uol.com.br/comprova/ultimas-noticias/2018/10/11/corrente-sobre-planos-de-bolsonaro-e-haddad-distorce-propostas.htm?utm_source=twitter&utm_medium=social-media&utm_campaign=noticias&utm_content=geral,9,-0.304502845384135
collection_1151,https://brasil247.com/pt/247/brasiliaecentrooeste/374263/jornalistas-s%c3%a3o-vetados-em-sess%c3%a3o-do-congresso-com-bolsonaro.htm,9,-0.278411094736909
collection_1152,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/02/ataques-do-psdb-estao-favorecendo-o-fascismo-diz-haddad.htm?utm_source=twitter&utm_medium=social-media&utm_campaign=noticias&utm_content=geral,9,-0.271597181432861
collection_1153,"https://terra.com.br/noticias/eleicoes/petistas-apostam-em-3-turno-no-congresso-contra-bolsonaro,f4ecb6d65fc5799f2c9979c57dae5922bu2qjsgd.html",9,-0.248740835793553
collection_1154,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/agencia-estado/2018/10/22/mourao-critica-fala-de-filho-de-bolsonaro-sobre-fechar-stf-e-cita-petista.htm?utm_source=twitter&utm_medium=social-media&utm_campaign=noticias&utm_content=geral,9,-0.243326242581636
collection_1155,"https://terra.com.br/noticias/eleicoes/para-haddad-campanha-eleitoral-de-2018-e-a-mais-baixa-da-historia,9fd8e39ecd529b09e1678e7e818c0b4fmp1rtd3h.html?we?we",9,-0.234563519767887
collection_1156,https://g1.globo.com/politica/eleicoes/2018/noticia/2018/10/24/bolsonaro-diz-que-pode-rever-fusao-de-ministerios-da-agricultura-e-meio-ambiente.ghtml?utm_source=twitter&utm_medium=social&utm_campaign=g1,9,-0.176425140793704
collection_1157,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/04/boulos-discursa-contra-ditadura-e-haddad-diz-que-democracia-corre-risco.htm?utm_source=twitter&utm_medium=social-media&utm_campaign=uol&utm_content=geral,9,-0.120159560393511
collection_1158,"https://terra.com.br/noticias/defesa-de-lula-prepara-habeas-corpus-com-base-em-nomeacao-de-moro,650c8c789571411c113812947ce7e145dj4oxyxc.html?we",9,-0.11842867773752
collection_1159,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/06/lula-completa-seis-meses-na-pf-sendo-peca-chave-na-disputa-presidencial.htm?utm_source=twitter&utm_medium=social-media&utm_campaign=noticias&utm_content=geral,9,-0.113150196017329
collection_1160,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/16/entrevista-jair-bolsonaro-sbt.htm?utm_source=twitter&utm_medium=social-media&utm_campaign=noticias&utm_content=geral,9,-0.113605505542645
collection_1161,"https://terra.com.br/noticias/eleicoes/haddad-encontra-joaquim-barbosa-em-brasilia-e-provoca-especulacoes-sobre-ministerio,cbf2e0b24c5e5438271a9e836c147448bwopzt5l.html",9,-0.0961905140447762
collection_1162,https://g1.globo.com/politica/eleicoes/2018/noticia/2018/10/01/bolsonaro-diz-que-nao-tem-nada-para-fazer-em-caso-de-derrota-nas-eleicoes.ghtml,9,-0.0914626011165546
collection_1163,https://g1.globo.com/politica/eleicoes/2018/noticia/2018/10/26/veja-as-promessas-em-que-bolsonaro-e-haddad-voltaram-atras.ghtml?utm_source=twitter&utm_medium=social&utm_campaign=g1,9,-0.0452086484386095
collection_1164,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/29/apos-derrota-em-2016-haddad-mais-do-que-dobra-votacao-na-capital-paulista.htm?utm_source=twitter&utm_medium=social-media&utm_campaign=noticias&utm_content=geral,9,-0.0530795667293444
collection_1165,https://extra.globo.com/fato-ou-fake/e-fake-que-anitta-disse-que-se-mudaria-para-espanha-se-bolsonaro-ganhar-eleicao-23171175.html?utm_source=twitter&utm_medium=social&utm_campaign=extra,9,-0.0113857419046689
collection_1166,https://sul21.com.br/ultimas-noticias/politica/2018/11/moro-aceita-convite-de-bolsonaro-para-assumir-ministerio-da-justica-e-seguranca-publica/#.w9so9rxgcgo.twitter,9,-0.000278980857833508
collection_1167,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/20/ministro-do-tse-veta-programa-de-haddad-que-associa-bolsonaro-a-tortura.htm,9,0.0107994280046954
collection_1168,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/16/haddad-cid-gomes-polemica-ceara-nega-vinganca.htm?utm_source=twitter&utm_medium=social-media&utm_campaign=noticias&utm_content=geral,9,0.035499223462729
collection_1169,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/20/simpatizantes-de-bolsonaro-e-haddad-organizam-atos-em-todo-pais.htm?utm_source=twitter&utm_medium=social-media&utm_campaign=noticias&utm_content=geral,9,0.0356131849550082
collection_1170,"https://terra.com.br/noticias/eleicoes/no-rio-jair-bolsonaro-fala-em-acabar-com-a-reeleicao,9e3f32089763e5ee5ceb54eeac4e7097ib1zdq1d.html",9,0.110461062787308
collection_1171,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/16/sei-que-problema-nao-e-comigo-diz-haddad-sobre-declaracao-de-irmao-de-ciro.htm?utm_source=twitter&utm_medium=social-media&utm_campaign=noticias&utm_content=geral,9,0.106248969339356
collection_1172,"https://terra.com.br/noticias/eleicoes/bolsonaro-pede-que-aliados-evitem-falar-com-imprensa,e6310fe91f004172588302d56e193a178uwynykh.html",9,0.122366282773849
collection_1173,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/bbc/2018/10/22/inicio-de-autocritica-do-pt-por-haddad-pode-ter-chegado-tarde-diz-filosofo.htm?utm_source=twitter&utm_medium=social-media&utm_campaign=noticias&utm_content=geral,9,0.119776138126304
collection_1174,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/29/ciro-gomes-redes-sociais-jair-bolsonaro.htm?utm_source=twitter&utm_medium=social-media&utm_campaign=noticias&utm_content=geral,9,0.117088406748602
collection_1175,https://josiasdesouza.blogosfera.uol.com.br/2018/10/02/escalada-de-bolsonaro-desafia-lula-e-a-logica/?utm_medium=social-media&utm_source=twitter&utm_content=geral&utm_campaign=uol,9,0.160248837331269
collection_1176,https://poder360.com.br/eleicoes/eleito-governador-de-goias-ronaldo-caiado-declara-apoio-a-bolsonaro/,9,0.180590661018459
collection_1177,"https://correiobraziliense.com.br/app/noticia/politica/2018/10/02/interna_politica,709540/delacao-de-palocci-deve-afetar-campanha-de-haddad.shtml",9,0.177514078345741
collection_1178,http://cbn.globoradio.globo.com/media/audio/224686/especialistas-veem-preferencias-de-bolsonaro-como-.htm,9,0.207752064284076
collection_1179,https://g1.globo.com/politica/noticia/2018/11/05/onyx-lorenzoni-e-nomeado-ministro-extraordinario-de-bolsonaro.ghtml?utm_source=twitter&utm_medium=social&utm_campaign=g1,9,0.209656594340178
collection_1180,https://g1.globo.com/politica/noticia/2018/11/10/bolsonaro-cancela-audiencias-agendadas-para-terca-feira-com-maia-e-eunicio-no-congresso.ghtml?utm_source=twitter&utm_medium=social&utm_campaign=g1,9,0.215114283438322
collection_1181,https://brasil.elpais.com/brasil/2018/11/01/politica/1541081900_911802.html,9,0.225980659088131
collection_1182,https://jovempan.com.br/eleicoes-2018/presidenciais/o-golpe-atrapalhou-tudo-diz-fernando-haddad-sobre-rejeicao-ao-pt.html,9,0.304696070191252
collection_1183,https://bbc.com/portuguese/brasil-46059874?ocid=socialflow_twitter,9,0.311904965431671
collection_1184,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/26/oea-tem-zero-credibilidade-diz-advogado-que-comanda-partido-de-bolsonaro.htm?utm_source=twitter&utm_medium=social-media&utm_campaign=noticias&utm_content=geral,9,0.329724887305253
collection_1185,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/19/pf-aperta-seguranca-em-casa-de-bolsonaro-no-rio-e-condominio-coloca-grades.htm?utm_source=twitter&utm_medium=social-media&utm_campaign=noticias&utm_content=geral,9,0.32863833988658
collection_1186,https://poder360.com.br/eleicoes/a-folha-esta-jogando-nesse-time-do-haddad-afirma-bolsonaro/,9,0.340604826054489
collection_1187,https://valor.com.br/u/5916273,9,0.343277407250145
collection_1188,https://g1.globo.com/mundo/blog/helio-gurovitz/post/2018/10/16/o-dilema-insoluvel-de-haddad.ghtml,9,0.343695356194786
collection_1189,http://g1.globo.com/globo-news/jornal-globo-news/videos/v/jair-bolsonaro-se-encontra-com-ministro-dias-toffoli-no-stf/7143989/?utm_source=twitter&utm_medium=social&utm_campaign=gnews,9,0.351987993258502
collection_1190,http://g1.globo.com/globo-news/jornal-globo-news/videos/v/bolsonaro-confirma-astronauta-marcos-pontes-no-ministerio-da-ciencia-e-tecnologia/7128731/?utm_source=twitter&utm_medium=social&utm_campaign=gnews&utm_content=post,9,0.347534578012042
collection_1191,"https://terra.com.br/noticias/brasil/politica/ibope-no-2-turno-bolsonaro-tem-59-dos-votos-validos-e-haddad-41,7f58f93212993fcea4390e5714fffcc21c4n8rd9.html",9,0.371476246390477
collection_1192,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/23/bolsonaro-manifesto-prefeitos.htm?utm_source=twitter&utm_medium=social-media&utm_campaign=noticias&utm_content=geral,9,0.365843042368059
collection_1193,https://especiais.gazetadopovo.com.br/eleicoes/2018/pesquisas-eleitorais/parana-pesquisas/parana-pesquisas-bolsonaro-tem-708-dos-votos-validos-no-rio-de-janeiro/?utm_source=twitter&utm_medium=midia-social&utm_campaign=gazeta-do-povo&utm_content=eleicoes-2018,9,0.383422429977462
collection_1194,https://g1.globo.com/politica/eleicoes/2018/noticia/2018/10/18/datafolha-para-presidente-votos-validos-bolsonaro-59-haddad-41.ghtml,9,0.392785435768906
collection_1195,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/agencia-estado/2018/10/27/silas-malafaia-visita-bolsonaro-e-diz-que-nao-ha-clima-de-ja-ganhou.htm?utm_source=twitter&utm_medium=social-media&utm_campaign=noticias&utm_content=geral,9,0.404588106903151
collection_1196,https://diariodopoder.com.br/brasil-e-regioes/juiza-federal-de-curitiba-nega-pedido-de-roger-waters-para-visitar-lula,9,0.420085615620447
collection_1197,https://bbc.com/portuguese/brasil-45778959?ocid=socialflow_twitter,9,0.423622275752286
collection_1198,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/agencia-estado/2018/10/02/eleitor-de-bolsonaro-fica-mais-fiel-na-reta-final-da-eleicao-diz-ibope.htm?utm_source=twitter&utm_medium=social-media&utm_campaign=noticias&utm_content=geral,9,0.464820909231021
collection_1199,https://poder360.com.br/eleicoes/comprova-e-falsa-a-inscricao-xenofobica-em-camisa-de-flavio-bolsonaro/,9,0.473768747981834
collection_1200,https://blog.jovempan.com.br/direto-da-redacao/2018/10/28/policiais-federais-realizam-varredura-em-escola-onde-bolsonaro-votara-no-rj/,9,0.606919936039638
collection_1201,https://diariodopoder.com.br/politica/bolsonaro-tem-30-das-intencoes-de-voto-na-comunidade-lgbt-diz-datafolha,9,0.620354433819009
collection_1202,https://oglobo.globo.com/brasil/funcionaria-da-campanha-de-boulos-diz-ter-sido-ameacada-com-arma-por-simpatizante-de-bolsonaro-23022998,8,-0.876489707475623
collection_1203,https://odia.ig.com.br/brasil/2018/10/5581693-mestre-de-capoeira-e-morto-por-eleitor-de-bolsonaro-apos-declarar-voto-no-pt.html,8,-0.874545162056365
collection_1204,http://fenaj.org.br/manifesto-fenaj-sobre-a-eleicao-presidencial/,8,-0.866947868463082
collection_1205,https://obrasilfelizdenovo.com/new-york-times-alerta-perigo-bolsonaro/,8,-0.858057366172332
collection_1206,https://revistaforum.com.br/bolsonaro-pede-ao-tse-inelegibilidade-de-haddad-pela-turne-de-roger-waters-no-brasil/,8,-0.854290339989207
collection_1207,https://secure.avaaz.org/po/petition/tribunal_superior_eleitoral_impugnacao_da_candidatura_do_bolsonaro/?zpvdynb,8,-0.834809404245606
collection_1208,http://pt.org.br/assessor-de-bolsonaro-quer-salas-separadas-para-negros-e-pobres/,8,-0.772829395163522
collection_1209,http://pt.org.br/como-a-censura-de-fux-a-entrevista-de-lula-constrange-o-direito/,8,-0.772858868503273
collection_1210,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/10/apoiadores-de-bolsonaro-agressao-suastica-rs.htm,8,-0.76767263401954
collection_1211,"https://terra.com.br/noticias/brasil/politica/lula-pede-em-carta-escrita-a-mao-voto-em-haddad-como-presente-de-aniversario,93a02616fcac32b55c19efeac379e82d9cumxovq.html",8,-0.750429960783518
collection_1212,https://obrasilfelizdenovo.com/haddad-proposta-lula-pobreza/,8,-0.711415365504994
collection_1213,https://catracalivre.com.br/cidadania/haddad-e-bolsonaro-encostam-segundo-datafolha-e-ibope/,8,-0.615120965201151
collection_1214,"https://terra.com.br/noticias/eleicoes/haddad-diz-que-pode-virar-eleicao-se-rejeicao-de-bolsonaro-continuar-a-subir,a11235cf33e65b66ef146c21fbbfb7fbz2h5vgue.html",8,-0.607411597104749
collection_1215,"https://diariodepernambuco.com.br/app/outros/ultimas-noticias/46,37,46,14/2018/10/28/interna_politica,766703/haddad-diz-que-nao-ha-nenhuma-decepcao-e-evita-falar-sobre-ciro.shtml",8,-0.590695417925592
collection_1216,https://www1.folha.uol.com.br/ilustrada/2018/10/roger-waters-agradece-vaias-em-sp-e-diz-que-bolsonaro-e-corrupto-e-insano.shtml,8,-0.557607105903785
collection_1217,https://g1.globo.com/sp/sao-paulo/eleicoes/2018/noticia/2018/10/17/haddad-se-reune-com-representantes-de-igrejas-evangelicas-em-sao-paulo.ghtml,8,-0.552112820585501
